taxonID,parent,synonymOf,name,authorship,taxonRank,status,genus,specificEpithet,infraspecificEpithet
7613119,,2928794.0,Habrothamnus newelli,Gardner,species,synonym,Habrothamnus,newelli,
5581223,,2928794.0,Meyenia fasciculata,Schltdl.,species,synonym,Meyenia,fasciculata,
3803175,,2928794.0,Habrothamnus magnificus,Francey,species,synonym,Habrothamnus,magnificus,
3803127,,2928794.0,Habrothamnus zephirinae,Francey,species,synonym,Habrothamnus,zephirinae,
7471406,,2928794.0,Cestrum newellii,(Veitch) G.Nicholson,species,synonym,Cestrum,newellii,
11285165,,2928794.0,Habrothamnus fasciculatus,(Schltdl.) Endl. ex Walp.,species,synonym,Habrothamnus,fasciculatus,
7432216,,2928794.0,Habrothamnus fasciculatus,(Schltdl.) Brongn.,species,heterotypic synonym,Habrothamnus,fasciculatus,
11225646,,2928794.0,Habrothamnus fasciculatus,(Schltdl.) M.Martens & Galeotti,species,synonym,Habrothamnus,fasciculatus,
11013541,,2928794.0,Habrothamnus fasciculatus,(Schltdl.) Endl.,species,synonym,Habrothamnus,fasciculatus,
3800626,,3803260.0,Cestrum wrightianum,P.Wilson,species,synonym,Cestrum,wrightianum,
3796872,,3802392.0,Sessea weberbaueri,Bitter,species,synonym,Sessea,weberbaueri,
11235789,,2928787.0,Cestrum candidum,VanHoutte ex Schltdl.,species,synonym,Cestrum,candidum,
7407351,,2928787.0,Cestrum angustifolium,G.Lodd.,species,synonym,Cestrum,angustifolium,
11291069,,2928787.0,Cestrum latifolium,Bello,species,synonym,Cestrum,latifolium,
7431360,,2928787.0,Cestrum alternoides lanceolatum,Dunal,variety,synonym,Cestrum,alternoides,lanceolatum
7547913,,2928787.0,Cestrum venenatum,Lam.,species,heterotypic synonym,Cestrum,venenatum,
11343597,,2928787.0,Cestrum candidum,VanHoutte,species,homotypic synonym,Cestrum,candidum,
8402274,,2928787.0,Cestrum laurifolium grandifolium,O.E.Schulz,form,synonym,Cestrum,laurifolium,grandifolium
7388973,,2928787.0,Cestrum alaternoides,"Poir., 1811",species,synonym,Cestrum,alaternoides,
7299305,,2928787.0,Cestrum alaternoides,Desf.,species,synonym,Cestrum,alaternoides,
11303744,,2928787.0,Cestrum diurnum,H.West,species,synonym,Cestrum,diurnum,
3802592,,2928787.0,Cestrum laurifolium obovato-orbiculare,O.E.Schulz,form,synonym,Cestrum,laurifolium,obovato-orbiculare
3802620,,2928787.0,Cestrum laurifolium giganteum,Dunal,variety,synonym,Cestrum,laurifolium,giganteum
8496752,,2928787.0,Cestrum vespertinum,Poepp.,species,homotypic synonym,Cestrum,vespertinum,
12311945,,2928787.0,Cestrum alaternoides lanceolatum,Dunal,variety,synonym,Cestrum,alaternoides,lanceolatum
3801618,,2928787.0,Cestrum porphyroneuron,Schltdl.,species,synonym,Cestrum,porphyroneuron,
3802709,,2928787.0,Cestrum lambertii,Dunal,species,synonym,Cestrum,lambertii,
3797773,,2928787.0,Cestrum alaternoides obovato-orbiculare,Dunal,variety,synonym,Cestrum,alaternoides,obovato-orbiculare
8855701,,2928787.0,Cestrum laurifolium,Stahl,species,synonym,Cestrum,laurifolium,
7794609,,2928787.0,Cestrum alternoides obovato-orbiculare,Dunal,variety,synonym,Cestrum,alternoides,obovato-orbiculare
3803037,,2928787.0,Cestrum grandiflorum,Steud.,species,synonym,Cestrum,grandiflorum,
8764989,,2928787.0,Cestrum macrophyllum,Salzm.,species,homotypic synonym,Cestrum,macrophyllum,
8379955,,2928787.0,Cestrum laurifolium acutifolium,O.E.Schulz,form,synonym,Cestrum,laurifolium,acutifolium
3802624,,2928787.0,Cestrum laurifolium acutifolium,O.E.Schulz ex Francey,form,synonym,Cestrum,laurifolium,acutifolium
8076653,,2928787.0,Cestrum alternoides,Desf.,species,synonym,Cestrum,alternoides,
3801087,,2928787.0,Cestrum subtriflorum,Dunal,species,synonym,Cestrum,subtriflorum,
12304465,,2928787.0,Cestrum grandiflorum,E.A.Duchesne,species,synonym,Cestrum,grandiflorum,
7503334,,2928787.0,Cestrum vespertinum,Poepp. ex Sendt.,species,proparte synonym,Cestrum,vespertinum,
7907975,,2928787.0,Cestrum laurifolium,L'Hér.,species,proparte synonym,Cestrum,laurifolium,
8436273,,2928787.0,Cestrum macrophyllum,Salzm. ex Dunal,species,proparte synonym,Cestrum,macrophyllum,
8091438,,2928791.0,Cestrum scandens,Thibaud ex Dunal,species,heterotypic synonym,Cestrum,scandens,
3801216,,2928791.0,Cestrum spicatum,Mill.,species,synonym,Cestrum,spicatum,
3802194,,2928791.0,Cestrum multiflorum,Roem. & Schult.,species,heterotypic synonym,Cestrum,multiflorum,
3802547,,2928791.0,Cestrum leucocarpum,Dunal,species,synonym,Cestrum,leucocarpum,
3801603,,2928791.0,Cestrum propinquum,M.Martens & Galeotti,species,synonym,Cestrum,propinquum,
3800616,,2928791.0,Cestrum yucatanense,Francey,species,synonym,Cestrum,yucatanense,
8696433,,2928791.0,Cestrum scandens,Thibaud,species,homotypic synonym,Cestrum,scandens,
3802129,,2928791.0,Cestrum nocturnum mexicanum,O.E.Schulz,variety,synonym,Cestrum,nocturnum,mexicanum
3802930,,2928791.0,Cestrum hirtellum,Schltdl.,species,synonym,Cestrum,hirtellum,
7417240,,2928791.0,Cestrum graciliflorum,Dunal,species,synonym,Cestrum,graciliflorum,
3801105,,2928791.0,Cestrum suberosum,Jacq.,species,synonym,Cestrum,suberosum,
3802610,,2928787.0,Cestrum laurifolium macrophyllum,(Vent.) Kuntze,variety,synonym,Cestrum,laurifolium,macrophyllum
3845933,,2928791.0,Chiococca nocturna,(L.) Jacq.,species,synonym,Chiococca,nocturna,
8254526,,2928787.0,Cestrum laurifolium obovato-orbiculare,(Dunal) O.E.Schulz ex Francey,form,synonym,Cestrum,laurifolium,obovato-orbiculare
8681703,,8077344.0,Cestrum sparsifolium,Britton,species,homotypic synonym,Cestrum,sparsifolium,
3801238,,8077344.0,Cestrum sparsifolium,Britton ex Rusby,species,synonym,Cestrum,sparsifolium,
3796841,,7300102.0,Cestrum dielsii,Werderm.,species,synonym,Cestrum,dielsii,
3802892,,7300102.0,Cestrum humboldtii calycinum,Francey,variety,synonym,Cestrum,humboldtii,calycinum
3802888,,7300102.0,Cestrum humboldtii tenuiflorum,Francey,variety,synonym,Cestrum,humboldtii,tenuiflorum
8028856,,3803114.0,Cestrum lycioides,Sendtn.,species,heterotypic synonym,Cestrum,lycioides,
3797648,,3803114.0,Cestrum amygdalifolium,Dunal,species,synonym,Cestrum,amygdalifolium,
3802123,,6403186.0,Cestrum nutans,Francey,species,synonym,Cestrum,nutans,
3803183,,6403186.0,Habrothamnus helleri,Francey,species,synonym,Habrothamnus,helleri,
3803372,,6403186.0,Cestrum elegans longiflorum,Francey,variety,synonym,Cestrum,elegans,longiflorum
3803368,,6403186.0,Cestrum elegans totutla,Dunal,variety,synonym,Cestrum,elegans,totutla
7714596,,6403186.0,Cestrum smithii,(Bailey) Fraser & Hemsl.,species,synonym,Cestrum,smithii,
3801423,,6403186.0,Cestrum rubrum,hort. ex Francey,species,synonym,Cestrum,rubrum,
3803364,,6403186.0,Cestrum elegans truncata,Fernald,variety,synonym,Cestrum,elegans,truncata
7520959,,6403186.0,Habrothamnus elegans,Brongn.,species,synonym,Habrothamnus,elegans,
7979108,,6403186.0,Habrothamnus elegans,M.Martens & Galeotti,species,synonym,Habrothamnus,elegans,
3803199,,6403186.0,Habrothamnus elegans,Brongn. ex Neumann,species,synonym,Habrothamnus,elegans,
3803154,,6403186.0,Habrothamnus purpureus,Lindl.,species,synonym,Habrothamnus,purpureus,
3801247,,6403186.0,Cestrum smithii,(Anon.) Biswas,species,synonym,Cestrum,smithii,
7475410,,6403186.0,Cestrum elegans smithii,L.H.Bailey,variety,synonym,Cestrum,elegans,smithii
12355802,,6403186.0,Habrothamnus elegans argenteus,B.S.Williams,variety,synonym,Habrothamnus,elegans,argenteus
8612234,,6403186.0,Cestrum rubrum,hort.,species,homotypic synonym,Cestrum,rubrum,
3803178,,6403186.0,Habrothamnus huegelii,Regel,species,synonym,Habrothamnus,huegelii,
3803162,,3801624.0,Habrothamnus porphyreus,Seem.,species,synonym,Habrothamnus,porphyreus,
3801426,,3801624.0,Cestrum roseum,Dunal,species,heterotypic synonym,Cestrum,roseum,
3802795,,7299223.0,Cestrum jimenezii,Alain,species,synonym,Cestrum,jimenezii,
8236550,,7299223.0,Cestrum brevifolium microcarpum,O.E.Schulz,variety,synonym,Cestrum,brevifolium,microcarpum
3797329,,7299223.0,Cestrum brevifolium gracillimum,O.E.Schulz,variety,synonym,Cestrum,brevifolium,gracillimum
3800730,,7299223.0,Cestrum villosum,Francey,species,synonym,Cestrum,villosum,
7732111,,7299223.0,Cestrum villosum gracillimum,O.E.Schulz,variety,synonym,Cestrum,villosum,gracillimum
3801546,,6403186.0,Cestrum purpureum,(Lindl.) Standl.,species,synonym,Cestrum,purpureum,
5581193,,6403186.0,Meyenia purpurea,(Lindl.) Heynh.,species,synonym,Meyenia,purpurea,
7783679,,6403186.0,Cestrum smithii,(L.H.Bailey) Coutts,species,synonym,Cestrum,smithii,
3801916,,3801441.0,Cestrum papyraceum,Rusby,species,synonym,Cestrum,papyraceum,
3797309,,3801441.0,Cestrum buchtienii,Francey,species,synonym,Cestrum,buchtienii,
3803193,,3801441.0,Cestrum foliosum,Francey,species,synonym,Cestrum,foliosum,
3802346,,3797296.0,Cestrum melanochloranthum,Pittier,species,synonym,Cestrum,melanochloranthum,
7299964,,3797296.0,Cestrum parvifolium,Willd. ex Roem. & Schult.,species,synonym,Cestrum,parvifolium,
3801839,,3797296.0,Cestrum parvifolium venezuelense,Francey,variety,synonym,Cestrum,parvifolium,venezuelense
3802304,,3797296.0,Cestrum microphyllum,Linden ex Dunal,species,synonym,Cestrum,microphyllum,
8537016,,3797296.0,Cestrum parvifolium,Willd.,species,homotypic synonym,Cestrum,parvifolium,
3796954,,3797296.0,Cestrum cuneatum,Francey,species,synonym,Cestrum,cuneatum,
8532698,,3797296.0,Cestrum microphyllum,Linden,species,homotypic synonym,Cestrum,microphyllum,
3801846,,3797296.0,Cestrum parvifolium macrocalyx,Francey,variety,synonym,Cestrum,parvifolium,macrocalyx
8180857,,3797296.0,Cestrum melanochloranthum,Dunal,species,synonym,Cestrum,melanochloranthum,
3801487,,7299914.0,Cestrum reflexum densiflorum,Francey,variety,synonym,Cestrum,reflexum,densiflorum
3800884,,7299914.0,Cestrum ulei,Dammer ex Ule,species,synonym,Cestrum,ulei,
8276608,,7299914.0,Cestrum ulei,Dammer,species,synonym,Cestrum,ulei,
3803211,,7299914.0,Cestrum floribundum,Britton ex Rusby,species,synonym,Cestrum,floribundum,
7299837,,3802151.0,Cestrum terminale,Francey,species,heterotypic synonym,Cestrum,terminale,
3801002,,3802151.0,Cestrum terminale latifolium,Francey,variety,synonym,Cestrum,terminale,latifolium
3801298,,3803321.0,Cestrum sellowianum,Sendtn.,species,synonym,Cestrum,sellowianum,
3801592,,3803321.0,Cestrum pseudoquina,Mart.,species,synonym,Cestrum,pseudoquina,
9163343,,3803321.0,Cestrum sellovianum,Sendtn.,species,synonym,Cestrum,sellovianum,
3796915,,2928788.0,Cestrum daphnoides laxiflorum,O.E.Schulz,variety,synonym,Cestrum,daphnoides,laxiflorum
3797276,,7299208.0,Cestrum buxoides lucens,Borhidi & O.Muñiz,variety,synonym,Cestrum,buxoides,lucens
7300179,,7300178.0,Cestrum falcatum falcatum,,variety,synonym,Cestrum,falcatum,falcatum
3803297,,7300178.0,Cestrum falcatum soukupii,J.F.Macbr.,variety,synonym,Cestrum,falcatum,soukupii
3801364,,7299898.0,Cestrum santanderianum smithii,Francey,variety,synonym,Cestrum,santanderianum,smithii
8462053,,7299165.0,Cestrum reticulatum,Willd.,species,homotypic synonym,Cestrum,reticulatum,
7779510,,7299165.0,Cestrum conglomeratum simulans,J.F.Macbr.,variety,synonym,Cestrum,conglomeratum,simulans
11229700,,7299165.0,Cestrum conglomeratum,Kunth,species,synonym,Cestrum,conglomeratum,
8303173,,7299165.0,Cestrum reticulatum,Willd. ex Roem. & Schult.,species,heterotypic synonym,Cestrum,reticulatum,
3803344,,7299165.0,Cestrum ellipticum,Francey,species,synonym,Cestrum,ellipticum,
3797391,,7299165.0,Cestrum bolivianum,Francey,species,synonym,Cestrum,bolivianum,
9757160,,7299165.0,Cestrum coriaceum,Rusby,species,heterotypic synonym,Cestrum,coriaceum,
3797022,,7299165.0,Cestrum conglomeratum similans,J.F.Macbr.,variety,synonym,Cestrum,conglomeratum,similans
3797029,,7299165.0,Cestrum conglomeratum kunthii,Dunal,variety,synonym,Cestrum,conglomeratum,kunthii
3800905,,,Cestrum tuerckheimii laxius,"O.E.Schulz ex O.C.Schmidt, 1933",variety,accepted,Cestrum,tuerckheimii,laxius
7299826,,,Cestrum tuerckheimii tuerckheimii,,variety,accepted,Cestrum,tuerckheimii,tuerckheimii
8008143,,7299825.0,Cestrum tuerckheimii laxius,O.E.Schulz,variety,synonym,Cestrum,tuerckheimii,laxius
3801190,,3803330.0,Cestrum standleyi,Francey,species,synonym,Cestrum,standleyi,
3796940,,7299153.0,Cestrum cuneifolium multinervium,Francey,variety,synonym,Cestrum,cuneifolium,multinervium
3803131,,3796750.0,Cestrum fuertesii,O.E.Schulz,species,synonym,Cestrum,fuertesii,
3796757,,3796750.0,Cestrum dolichopus,Urb. & Ekman,species,synonym,Cestrum,dolichopus,
3800758,,3800649.0,Leptofeddea lomana,Diels,species,synonym,Leptofeddea,lomana,
12388988,,3800649.0,Salpiglossis acutiloba,I.M.Johnst.,species,proparte synonym,Salpiglossis,acutiloba,
3798815,,3800649.0,Salpiglossis lomana,(Diels) J.F.Macbr.,species,synonym,Salpiglossis,lomana,
12388987,,3800649.0,Stimomphis linearis,(Hook.) Raf.,species,proparte synonym,Stimomphis,linearis,
12388989,,3800649.0,Leptoglossis acutiloba,(I.M.Johnst.) Hunz. & Subils,species,proparte synonym,Leptoglossis,acutiloba,
3798827,,3800649.0,Salpiglossis linearis,I.M.Johnst.,species,heterotypic synonym,Salpiglossis,linearis,
3802404,,3797019.0,Cestrum magnifolium,Francey,species,synonym,Cestrum,magnifolium,
7300129,,3797019.0,Cestrum grandistipulum,Sendtn.,species,synonym,Cestrum,grandistipulum,
8554851,,3797019.0,Cestrum grandistipulatum,Schott,species,homotypic synonym,Cestrum,grandistipulatum,
7887544,,3797019.0,Cestrum grandistipulatum,Schott ex Sendtn.,species,synonym,Cestrum,grandistipulatum,
8624220,,3797016.0,Cestrum cordatum,Schott,species,homotypic synonym,Cestrum,cordatum,
7299847,,3801038.0,Cestrum subuniflorum,Dunal,species,synonym,Cestrum,subuniflorum,
3801078,,3801038.0,Cestrum subuniflorum seminudum,Dunal,variety,synonym,Cestrum,subuniflorum,seminudum
8475654,,3801505.0,Cestrum ramosissimum,Nocca,species,homotypic synonym,Cestrum,ramosissimum,
7850905,,3801038.0,Cestrum pauciflorum,Nees & Mart.,species,heterotypic synonym,Cestrum,pauciflorum,
7690880,,3797806.0,Cestrum acutifolium glabrius,Alain,variety,synonym,Cestrum,acutifolium,glabrius
3797199,,7841011.0,Cestrum campanulatum,Francey,species,heterotypic synonym,Cestrum,campanulatum,
8514567,,3797504.0,Cestrum hediunda,Matr.,species,homotypic synonym,Cestrum,hediunda,
3802971,,3797504.0,Cestrum hediunda,Lam.,species,synonym,Cestrum,hediunda,
8520781,,3797504.0,Cestrum lucidum,Pav.,species,homotypic synonym,Cestrum,lucidum,
8018752,,3797504.0,Cestrum lucidum,Pav. ex Dunal,species,heterotypic synonym,Cestrum,lucidum,
7660477,,3797504.0,Cestrum hediunda,Matr. ex Dunal,species,synonym,Cestrum,hediunda,
8571770,,3797504.0,Cestrum auriculatum,Ruiz & Pav.,species,proparte synonym,Cestrum,auriculatum,
7645661,,3797504.0,Cestrum diurnum,Dombey ex Dunal,species,heterotypic synonym,Cestrum,diurnum,
3803198,,3797504.0,Cestrum foetidum,Salisb.,species,heterotypic synonym,Cestrum,foetidum,
7300054,,3797504.0,Cestrum leptanthum,Dunal,species,synonym,Cestrum,leptanthum,
7399262,,3797504.0,Cestrum affine,Pers.,species,heterotypic synonym,Cestrum,affine,
3802551,,3797504.0,Cestrum leptanthum micranthum,Dunal,variety,synonym,Cestrum,leptanthum,micranthum
3802557,,3797504.0,Cestrum leptanthum majus,Dunal,variety,synonym,Cestrum,leptanthum,majus
3802649,,3797504.0,Cestrum lasianthum,Dunal,species,synonym,Cestrum,lasianthum,
3802966,,3797504.0,Cestrum hediundinum,Dunal,species,synonym,Cestrum,hediundinum,
8555446,,3797504.0,Cestrum diurnum,Dombey,species,homotypic synonym,Cestrum,diurnum,
7486210,,3797504.0,Cestrum serratum,Dunal,species,synonym,Cestrum,serratum,
3797381,,3797504.0,Cestrum bonariense,Dunal,species,synonym,Cestrum,bonariense,
3801868,,2928792.0,Cestrum parqui oranense,Scolnik,variety,synonym,Cestrum,parqui,oranense
7964784,,2928792.0,Cestrum parqui ovalifolium,Herter,variety,synonym,Cestrum,parqui,ovalifolium
3801881,,2928792.0,Cestrum parqui glabriusculum,Kuntze,variety,synonym,Cestrum,parqui,glabriusculum
3803207,,2928792.0,Cestrum foetidissimum,Jacq.,species,synonym,Cestrum,foetidissimum,
3801668,,2928792.0,Cestrum plicatum,Francey,species,synonym,Cestrum,plicatum,
3801865,,2928792.0,Cestrum parqui poeppigii,(Schltr.) Dunal,variety,synonym,Cestrum,parqui,poeppigii
3801381,,2928792.0,Cestrum salicifolium angustifolium,Dunal,variety,proparte synonym,Cestrum,salicifolium,angustifolium
7610459,,2928792.0,Cestrum jamaicense parqui,Lam.,variety,synonym,Cestrum,jamaicense,parqui
8291856,,2928792.0,Cestrum salicifolium,Dunal,species,synonym,Cestrum,salicifolium,
8070519,,2928792.0,Cestrum salicifolium,Kunth ex Spreng.,species,heterotypic synonym,Cestrum,salicifolium,
3800709,,2928792.0,Cestrum virgatum,Ruiz & Pav.,species,synonym,Cestrum,virgatum,
3797194,,2928792.0,Cestrum campestre,Griseb.,species,synonym,Cestrum,campestre,
8130809,,2928792.0,Cestrum parqui spurinum,Dunal,variety,synonym,Cestrum,parqui,spurinum
3801200,,2928792.0,Cestrum spurium,Dunal,species,synonym,Cestrum,spurium,
7508871,,2928792.0,Cestrum parqui heterophyllum,Kuntze,form,synonym,Cestrum,parqui,heterophyllum
8412754,,2928792.0,Cestrum cyanodontum,Rusby,species,synonym,Cestrum,cyanodontum,
7380280,,2928792.0,Cestrum parqui tomentostipes,Kuntze,variety,synonym,Cestrum,parqui,tomentostipes
7650785,,2928792.0,Cestrum parqui spurium,Dunal,variety,synonym,Cestrum,parqui,spurium
3801861,,2928792.0,Cestrum parqui tomentistipes,Kuntze,variety,synonym,Cestrum,parqui,tomentistipes
3803088,,2928792.0,Cestrum glaucescens,Sendtn.,species,synonym,Cestrum,glaucescens,
3801873,,2928792.0,Cestrum parqui macrocalyx,Francey,variety,synonym,Cestrum,parqui,macrocalyx
8515046,,2928792.0,Cestrum salicifolium,Kunth,species,homotypic synonym,Cestrum,salicifolium,
8199855,,2928792.0,Cestrum poeppigii,Schltdl.,species,heterotypic synonym,Cestrum,poeppigii,
3797802,,2928792.0,Cestrum adelbertii,Bakh.fil.,species,synonym,Cestrum,adelbertii,
8395907,,2928792.0,Cestrum mandonii,Rusby,species,synonym,Cestrum,mandonii,
3801878,,2928792.0,Cestrum parqui longiflorum,Francey,variety,synonym,Cestrum,parqui,longiflorum
8676113,,3801824.0,Cestrum pauciflorum,Willd.,species,homotypic synonym,Cestrum,pauciflorum,
3803275,,3801824.0,Cestrum fasciculiflorum,Taub.,species,synonym,Cestrum,fasciculiflorum,
8137009,,2928792.0,Cestrum parqui,(Lam.) L,species,synonym,Cestrum,parqui,
3800637,,3801824.0,Cestrum willdenowii,Steud.,species,synonym,Cestrum,willdenowii,
3801678,,3803095.0,Cestrum pittieri,Francey,species,synonym,Cestrum,pittieri,
8592956,,3803095.0,Cestrum glanduliferum,Kerber,species,homotypic synonym,Cestrum,glanduliferum,
3802078,,7299996.0,Cestrum ochraceum macrophyllum,Francey,variety,synonym,Cestrum,ochraceum,macrophyllum
3801710,,7299996.0,Cestrum petiolatum,Francey,species,synonym,Cestrum,petiolatum,
3796972,,7299996.0,Cestrum crassinervium,Francey,species,synonym,Cestrum,crassinervium,
7621029,,8401322.0,Cestrum diurnum,Kunth,species,heterotypic synonym,Cestrum,diurnum,
8664850,,7300153.0,Cestrum fragile grandiflorum,C.V.Morton,variety,homotypic synonym,Cestrum,fragile,grandiflorum
3803169,,7300153.0,Cestrum fragile grandiflorum,C.V.Morton ex Standl.,variety,synonym,Cestrum,fragile,grandiflorum
3801324,,3797007.0,Cestrum schottii,Pohl ex Sendtn.,species,synonym,Cestrum,schottii,
8643792,,3797007.0,Cestrum schottii,Pohl,species,homotypic synonym,Cestrum,schottii,
7857831,,7801068.0,Cestrum terminale,Dunal,species,heterotypic synonym,Cestrum,terminale,
3796833,,7801068.0,Cestrum discolor,Dunal,species,synonym,Cestrum,discolor,
3800995,,7801068.0,Cestrum terminale parvifolium,Dunal,variety,synonym,Cestrum,terminale,parvifolium
3802841,,7801068.0,Cestrum involucratum,Dunal,species,synonym,Cestrum,involucratum,
3797061,,7801068.0,Cestrum confertiflorum,Schltdl.,species,synonym,Cestrum,confertiflorum,
3801735,,7801068.0,Cestrum persicifolium,Dunal,species,synonym,Cestrum,persicifolium,
8012642,,7801068.0,Cestrum parqui,Benth.,species,heterotypic synonym,Cestrum,parqui,
3801576,,3802492.0,Cestrum pubens,Griseb.,species,synonym,Cestrum,pubens,
3801096,,7299852.0,Cestrum subpulverulentum ovale,Sendtn.,variety,synonym,Cestrum,subpulverulentum,ovale
3797075,,7299852.0,Cestrum collinum,Miers,species,synonym,Cestrum,collinum,
3803080,,7299852.0,Cestrum glomeratum,Schott ex Sendtn.,species,synonym,Cestrum,glomeratum,
8525817,,7299852.0,Cestrum glomeratum,Schott,species,homotypic synonym,Cestrum,glomeratum,
3802016,,7299852.0,Cestrum ovale,(Sendtn.) Francey,species,synonym,Cestrum,ovale,
3802782,,7300120.0,Cestrum kellermanii,Francey,species,synonym,Cestrum,kellermanii,
3803003,,7300120.0,Cestrum guatemalense gracile,C.V.Morton,variety,synonym,Cestrum,guatemalense,gracile
3801985,,7300120.0,Cestrum pacayense,Francey,species,synonym,Cestrum,pacayense,
3800819,,7299810.0,Cestrum velutinum gardnerianum,Hiern,variety,synonym,Cestrum,velutinum,gardnerianum
3797565,,7299810.0,Cestrum atroxanthum,Kuntze,species,synonym,Cestrum,atroxanthum,
8461569,,7299810.0,Cestrum albotomentosum,Dammer,species,homotypic synonym,Cestrum,albotomentosum,
3797757,,7299810.0,Cestrum albotomentosum,Dammer ex Francey,species,synonym,Cestrum,albotomentosum,
3801139,,7299860.0,Cestrum stuebelii cuspidatum,Francey,variety,synonym,Cestrum,stuebelii,cuspidatum
8676110,,7299860.0,Cestrum stuebelii,Hieron.,species,homotypic synonym,Cestrum,stuebelii,
3801132,,7299860.0,Cestrum stuebelii longispicatum,Francey,variety,synonym,Cestrum,stuebelii,longispicatum
7299160,,,Cestrum corymbosum corymbosum,,variety,accepted,Cestrum,corymbosum,corymbosum
3796998,,7299159.0,Cestrum corymbosum grandifolium,Dunal,variety,synonym,Cestrum,corymbosum,grandifolium
3800974,,7299159.0,Cestrum tinus,Dunal,species,synonym,Cestrum,tinus,
3796989,,7299159.0,Cestrum corymbosum parvifolium,Dunal,variety,synonym,Cestrum,corymbosum,parvifolium
3796993,,,Cestrum corymbosum hirsutum,Francey,variety,accepted,Cestrum,corymbosum,hirsutum
11251185,,7299246.0,Cestrum pallidum,Griseb.,species,synonym,Cestrum,pallidum,
3797446,,7299246.0,Cestrum bahamense latifolium,Francey,variety,synonym,Cestrum,bahamense,latifolium
3800843,,3802833.0,Cestrum urbanii,Francey,species,synonym,Cestrum,urbanii,
3797129,,3802833.0,Cestrum chiriquianum,Francey,species,synonym,Cestrum,chiriquianum,
7352910,,3802833.0,Cestrum talamancaense,A.K.Monro,species,synonym,Cestrum,talamancaense,
3800835,,3802833.0,Cestrum valerioi,Francey,species,synonym,Cestrum,valerioi,
3796981,,3802833.0,Cestrum costaricense,Francey,species,synonym,Cestrum,costaricense,
3801960,,3802833.0,Cestrum pallidum,Francey,species,heterotypic synonym,Cestrum,pallidum,
3797120,,3803324.0,Cestrum chlamidatum,Dunal,species,synonym,Cestrum,chlamidatum,
3802617,,3797107.0,Cestrum laurifolium grandifolium,O.E.Schulz ex Francey,form,synonym,Cestrum,laurifolium,grandifolium
3802613,,3797107.0,Cestrum laurifolium intermedium,Kuntze,variety,synonym,Cestrum,laurifolium,intermedium
3802605,,3797107.0,Cestrum laurifolium neglectum,Kuntze,variety,synonym,Cestrum,laurifolium,neglectum
3797653,,7759317.0,Cestrum amplum grandifolium,Francey,variety,synonym,Cestrum,amplum,grandifolium
7468950,,7759317.0,Cestrum racemosum,Tausch,species,heterotypic synonym,Cestrum,racemosum,
8055191,,7759317.0,Cestrum costanensis,Steyerm.,species,synonym,Cestrum,costanensis,
8036956,,7759317.0,Cestrum costanense,Steyerm.,species,synonym,Cestrum,costanense,
8276310,,7759317.0,Cestrum dubium,Pittier,species,synonym,Cestrum,dubium,
7299281,,7759317.0,Cestrum amplum,Pittier,species,synonym,Cestrum,amplum,
3803434,,7759317.0,Cestrum dubium,Steud.,species,synonym,Cestrum,dubium,
3801942,,7299919.0,Cestrum panamense,Standl.,species,synonym,Cestrum,panamense,
3803042,,7299919.0,Cestrum grande,Pittier,species,synonym,Cestrum,grande,
3802359,,7299919.0,Cestrum mathewsii,Dunal,species,synonym,Cestrum,mathewsii,
3801527,,7299919.0,Cestrum racemosum bolivianum,Francey,variety,synonym,Cestrum,racemosum,bolivianum
7812810,,8131064.0,Cestrum hirtum,Sieber ex Sendtn.,species,heterotypic synonym,Cestrum,hirtum,
7299991,,8131064.0,Cestrum oliganthum,Dunal,species,synonym,Cestrum,oliganthum,
3802063,,8131064.0,Cestrum oliganthum latifolium,Dunal,variety,synonym,Cestrum,oliganthum,latifolium
9244947,,8131064.0,Cestrum latifolium genuinum,"Stehlé ex Fournet, 1978",variety,synonym,Cestrum,latifolium,genuinum
3797112,,8131064.0,Cestrum chloranthum,Dunal,species,synonym,Cestrum,chloranthum,
8199585,,8131064.0,Cestrum tenuiflorum,Kunth,species,synonym,Cestrum,tenuiflorum,
9460227,,8131064.0,Cestrum latifolium genuinum,Stehlé,variety,homotypic synonym,Cestrum,latifolium,genuinum
3797766,,8131064.0,Cestrum albopunctatum,Dunal,species,synonym,Cestrum,albopunctatum,
7300068,,8131064.0,Cestrum latifolium,Sieber ex Dunal,species,synonym,Cestrum,latifolium,
3797412,,8131064.0,Cestrum billbergianum,Beurl.,species,synonym,Cestrum,billbergianum,
8496754,,8131064.0,Cestrum latifolium,Sieber,species,homotypic synonym,Cestrum,latifolium,
7431617,,8131064.0,Cestrum macrophyllum,Billb. ex Beurl.,species,heterotypic synonym,Cestrum,macrophyllum,
7649804,,8131064.0,Cestrum vespertinum,Griseb.,species,synonym,Cestrum,vespertinum,
8451554,,8131064.0,Cestrum ovatum,Willd.,species,homotypic synonym,Cestrum,ovatum,
3801607,,8131064.0,Cestrum prieurei,Dunal,species,synonym,Cestrum,prieurei,
8624216,,8131064.0,Cestrum floribundum,Willd.,species,homotypic synonym,Cestrum,floribundum,
12388916,,8131064.0,Cestrum vespertinum,Poepp. ex Sendt.,species,proparte synonym,Cestrum,vespertinum,
8076367,,8131064.0,Cestrum floribundum,Willd. ex Roem. & Schult.,species,heterotypic synonym,Cestrum,floribundum,
