taxonID,parent,synonymOf,name,authorship,taxonRank,status
8676682,,7299866,Cestrum calycinum,Willd.,species,homotypic synonym
8318282,,7299866,Cestrum viridiflorum,Hook.,species,heterotypic synonym
8122752,,7299866,Cestrum longifolium,Ruiz & Pav.,species,synonym
3801274,,7299866,Cestrum sesseoides,Francey,species,synonym
3802500,,7299866,Cestrum longifolium,Poepp. ex Dunal,species,synonym
7943720,,7299866,Cestrum calycinum,Kunth,species,synonym
3797232,,7299866,Cestrum calycinum brevitubulata,Guaranha,variety,synonym
3801150,,7299866,Cestrum strigillatum tenuiflorum,Francey,variety,synonym
3802864,,7299866,Cestrum impressum,Rusby,species,synonym
3800854,,7299866,Cestrum unibracteatum brachystachys,Dunal,variety,synonym
3796935,,7299866,Sessea rugosa,Rusby,species,synonym
7299819,,7299866,Cestrum unibracteatum,Dunal,species,synonym
3801158,,7299866,Cestrum strigillatum laxiflorum,Kuntze,variety,synonym
8469089,,7299866,Cestrum longifolium,Poepp.,species,homotypic synonym
3797592,,7299866,Cestrum aristeguietae,Steyerm.,species,synonym
8066035,,7299866,Cestrum calycinum,Willd. ex Schltdl.,species,synonym
7300092,,,Cestrum jacaltenanginum jacaltenanginum,,variety,accepted
3802817,,,Cestrum jacaltenanginum tomentosum,Francey,variety,accepted
3801165,,7299866,Cestrum strigillatum calycinum,(Kunth) Kuntze,variety,synonym
3802668,,3802115,Cestrum lancifolium,Schltdl.,species,synonym
3796891,,3802115,Cestrum decurrens,Francey,species,synonym
8563072,,3802115,Cestrum ehrenbergii,Schltdl.,species,homotypic synonym
8425579,,3802115,Cestrum ehrenbergii,Schltdl. ex Dunal,species,synonym
10919179,,3802115,Cestrum ehrembergii,Dunal,species,synonym
3802192,,3802115,Cestrum multinervium,Dunal,species,synonym
3801224,,,Cestrum sphaerocarpum latifolium,"O.E.Schulz ex O.C.Schmidt, 1933",variety,accepted
7299878,,,Cestrum sphaerocarpum sphaerocarpum,,variety,accepted
8558086,,7299877,Cestrum sphaerocarpum latifolium,O.E.Schulz,variety,synonym
3797425,,3797626,Cestrum bicolor angustifolium,Francey,variety,synonym
7446051,,3797626,Cestrum bicolor angulosum,(Urb.) Francey,variety,synonym
7479232,,,Cestrum mortonianum jardelii,Cuevas & Mont.-Castro,variety,accepted
7607381,,,Cestrum mortonianum mortonianum,,variety,accepted
3847356,,2928793,Ixora alternifolia,Jacq.,species,synonym
3797732,,2928793,Cestrum alternifolium pendulinum,(Jacq.) O.E.Schulz,variety,synonym
3801907,,3797833,Cestrum parciflorum,Urb.,species,synonym
8204757,,3797833,Cestrum parviflorum,Urb.,species,heterotypic synonym
3798934,,3800732,Salpiglossis albiflora,I.M.Johnst.,species,synonym
3801204,,3801313,Cestrum sprucei,Francey,species,synonym
3797033,,3803290,Sessea farinosa,(Urb. & Ekman) Francey,species,synonym
10979906,,8197424,Leptoglossis schwenckioides typica,Monach.,variety,synonym
7944349,,8197424,Leptoglossis schwenckioides,Benth.,species,synonym
11253015,,8197424,Salpiglossis schwenckoides,(Benth.) Wettst.,species,synonym
7814910,,8197424,Salpiglossis schwenckioides,(Benth.) Wettst.,species,synonym
3798774,,8197424,Salpiglossis schwenkioides,(Benth.) Wettst.,species,synonym
8519613,,7686185,Cestrum alateroides,Desf.,species,homotypic synonym
8656015,,3801334,Cestrum silvicola,Britton,species,homotypic synonym
7693845,,3801334,Cestrum grandistipulatum exstipulatum,Sendtn.,variety,synonym
3803166,,3801334,Habrothamnus paniculatus,M.Martens & Galeotti,species,synonym
3801258,,3801334,Cestrum silvicola,Britton ex Francey,species,synonym
8593505,,3801334,Cestrum sessiliflorum,Schott,species,homotypic synonym
7830267,,3801334,Cestrum paniculatum,Schltdl.,species,heterotypic synonym
3801093,,3801334,Cestrum subsessile,Vell.,species,synonym
3803263,,3801334,Cestrum faucheri,Dunal,species,synonym
3801271,,3801334,Cestrum sessiliflorum,Schott ex Sendtn.,species,synonym
8244131,,3801334,Cestrum silvicola,Britton ex Sendtn.,species,synonym
3802483,,3801334,Cestrum loretense,Francey,species,synonym
7557794,,3801334,Cestrum schlechtendahlii,G.Don,species,synonym
8323757,,3801334,Cestrum lanceolatum rugulosum,Dunal,variety,synonym
3797471,,3801334,Cestrum baenitzii angustifolium,Francey,variety,synonym
3797097,,3801334,Cestrum claussenii,Dunal,species,synonym
7299251,,3801334,Cestrum baenitzii,Lingelsh.,species,synonym
3801071,,3801334,Cestrum sylvaticum,Dunal,species,synonym
3797824,,3801334,Cestrum acuminatissimum,Dunal,species,synonym
3802216,,3801334,Cestrum mositicum,Toledo,species,synonym
8164582,,3801334,Cestrum multiflorum,Schltdl.,species,heterotypic synonym
3801305,,3801334,Cestrum schwenckiiflorum,Dammer ex Ule,species,synonym
3801045,,3803109,Cestrum tenuiflorum glabrescens,C.V.Morton,variety,synonym
3797465,,3801334,Cestrum baenitzii exstipulatum,(Sendtn.) Francey,variety,synonym
7846739,,3801334,Cestrum polyanthum,Steud.,species,heterotypic synonym
3803024,,3801334,Cestrum grandistipulum exstipulatum,Sendtn.,variety,synonym
7810268,,7300082,Cestrum laevigatum evolutum,Schltdl.,variety,synonym
8635680,,7300082,Cestrum multiflorum,Schott,species,homotypic synonym
7922916,,7300082,Cestrum laevigatum puberulum,Sendtn.,variety,synonym
7500881,,7300082,Cestrum laevigatum pauperculum,Schltdl.,variety,synonym
3802732,,7300082,Cestrum laevigatum collinum,Dunal,variety,synonym
3797444,,7300082,Cestrum bella-sombra,Dunal,species,synonym
3800860,,7300082,Cestrum undulatum otites,Dunal,variety,synonym
3797583,,7300082,Cestrum arvense,Vell.,species,synonym
7574669,,7300082,Cestrum pendulinum,Dunal,species,synonym
11227436,,7300082,Cestrum foetidissimum,Dunal,species,synonym
3797499,,7300082,Cestrum axillare,Vell.,species,synonym
8019162,,7300082,Cestrum nocturnum pubescens,Dunal,variety,synonym
7382430,,7300082,Cestrum multiflorum,Schott ex Sendtn.,species,synonym
7990066,,7300082,Cestrum foetidissimum pallidissimum,Dunal,variety,synonym
3802341,,7300082,Cestrum memorabile,Witasek,species,synonym
3802715,,7300082,Cestrum laevigatum paraguayense,Francey,variety,synonym
8688092,,7978822,Habrothamnus schottii,A.Heller,species,homotypic synonym
3797147,,7978822,Cestrum chiapense,Brandegee,species,synonym
3803142,,7978822,Habrothamnus stellatus,Lem.,species,synonym
8000993,,7978822,Cestrum roseum corolla,Benth.,variety,synonym
3803149,,7978822,Habrothamnus roseus,Miers,species,synonym
3803145,,7978822,Habrothamnus schottii,A.Heller ex Francey,species,synonym
3800775,,3797416,Cestrum venezuelense,Francey,species,synonym
3802754,,3797416,Cestrum laetum,Francey,species,synonym
3801554,,3797416,Cestrum pumilum,Francey,species,synonym
3800868,,3797416,Cestrum umbrosum,Francey,species,synonym
3802950,,3801455,Cestrum heterofractum,H.Buek,species,synonym
3796767,,3801060,Cestrum dolichanthum,Urb.,species,synonym
8188725,,3801408,Cestrum haberii,A.K.Monro,species,synonym
8656010,,3800888,Cestrum uhdei,Dammer,species,homotypic synonym
11331093,,3802352,Cestrum nocturnum,Duss,species,synonym
7812533,,7522859,Cestrum pedunculatum,Sessé & Moc.,species,homotypic synonym
3801773,,7522859,Cestrum pedunculatum,Francey,species,synonym
9407381,,2928789,Cestrum diurnum tinctorium,"Maza, 1894",variety,synonym
3797750,,2928789,Cestrum album,Ferrero ex Dunal,species,synonym
8668419,,2928789,Cestrum album,Ferrero,species,homotypic synonym
3803266,,2928789,Cestrum fastigiatum,Jan,species,synonym
8414299,,2928789,Cestrum fastigiatum,Jacq.,species,synonym
7749213,,2928789,Cestrum tinctorium,Griseb.,species,synonym
8643668,,2928789,Cestrum laurifolium,Fawc.,species,synonym
7822961,,2928789,Cestrum diurnum fasciatiflorum,Dunal,variety,synonym
11311651,,2928789,Cestrum vespertinum,Lunan,species,synonym
7579547,,2928789,Cestrum pallidum,Lam.,species,heterotypic synonym
7966274,,2928789,Cestrum venenatum,Mill.,species,heterotypic synonym
6402025,,2928789,Cestrum diurnum diurnum,,variety,synonym
3800977,,2928789,Cestrum tinctorium,Jacq.,species,synonym
3796801,,2928789,Cestrum diurnum marcianum,Proctor,variety,synonym
3802600,,2928789,Cestrum laurifolium normale,Kuntze,variety,synonym
3802071,,2928789,Cestrum odontospermum,Jacq.,species,synonym
3796793,,2928789,Cestrum diurnum portoricense,O.E.Schulz,variety,synonym
3803340,,2928789,Cestrum elongatum,Steud.,species,synonym
11309673,,2928789,Cestrum nocturnum,Griseb.,species,synonym
2928786,,2928789,Cestrum laurifolium,L'Hér.,species,proparte synonym
11241417,,2928789,Cestrum diurnum,Griseb.,species,synonym
8644333,,3802187,Cestrum mutisii,Willd.,species,homotypic synonym
3801856,,3802187,Cestrum parviflorum,Dunal,species,heterotypic synonym
9552298,,2928789,Cestrum diurnum fastigiatum,"(Jacq.) Stehlé ex Fournet, 1978",variety,synonym
3796810,,2928789,Cestrum diurnum fastigiatum,(Jacq.) Stehlé,variety,synonym
3796782,,2928789,Cestrum diurnum venenatum,(Mill.) O.E.Schulz,variety,synonym
3796788,,2928789,Cestrum diurnum tinctorium,(Jacq.) M.Gómez,variety,synonym
3796798,,2928789,Cestrum diurnum odontospermum,(Jacq.) O.E.Schulz,variety,synonym
3801351,,7299896,Cestrum scandens terminale,Dunal,variety,synonym
7886042,,7299896,Cestrum paniculatum,Kunth,species,heterotypic synonym
3801743,,7299896,Cestrum perilambanon,Loes.,species,synonym
3803223,,7299896,Cestrum flexuosum,Francey,species,synonym
8124288,,7299896,Cestrum laxiflorum,Dunal,species,synonym
11358729,,7299896,Cestrum paniculatum,Roem. & Schult.,species,synonym
8319910,,7299896,Cestrum terminale,(Dunal) Pittier,species,heterotypic synonym
7299425,,3800658,Nierembergia linifolia,Miers,species,synonym
3802970,,3800658,Petunia mendozinensis,Gillies ex Miers,species,synonym
11366830,,3800658,Leptoglossis schwenckoides xerophytica,Monach.,variety,synonym
8399801,,3800658,Leptoglossis schwenckioides xerophytica,Monach.,variety,synonym
3799740,,3800658,Nicotiana linoides,Gillies ex Miers,species,synonym
3797566,,3800658,Schwenckia tenuis,(Phil.) Griseb.,species,synonym
8660060,,3800658,Petunia mendozinensis,Gillies,species,homotypic synonym
8540329,,3800658,Nicotiana linoides,Gillies,species,homotypic synonym
5580990,,3800658,Cyclostigma tenue,Phil.,species,synonym
3798477,,3800658,Nierembergia linifolia parvifolia,Dunal,variety,synonym
3798483,,3800658,Nierembergia linifolia macrophylla,Dunal,variety,synonym
8544093,,7829285,Cestrum peruvianum,Willd.,species,homotypic synonym
3797792,,7829285,Cestrum affine,Kunth,species,heterotypic synonym
3800937,,3801612,Cestrum tovarense,Francey,species,synonym
7485628,,3800658,Leptoglossis linifolia,(Miers) Benth. & Hook.f. ex Griseb.,species,synonym
3798820,,3800658,Salpiglossis linifolia,(Miers) Wettst.,species,synonym
8027119,,3800658,Leptoglossis linifolia,(Miers) Jackson,species,synonym
11257282,,3800658,Leptoglossis schwenckoides linifolia,(Miers) Monach.,variety,synonym
7566128,,3800658,Leptoglossis schwenckioides linifolia,(Miers) Monach.,variety,synonym
8121119,,3800658,Leptoglossis tenuis,(Phil.) Benth. & Hook.fil. ex B.D.Jacks.,species,synonym
10966028,,3800658,Leptoglossis schwenckioides tenuis,(Phil.) Monach.,variety,synonym
3798750,,3800658,Salpiglossis tenuis,(Phil.) Wettst.,species,synonym
7299259,,,Cestrum aurantiacum aurantiacum,,form,accepted
3801477,,2928790,Cestrum regelii,Planch.,species,synonym
3803224,,2928790,Habrothamnus aureus,Warsz. ex Francey,species,synonym
3796752,,2928790,Fregirardia ligustrina,Dunal,species,synonym
3803132,,2928790,Habrothamnus villosus,Francey,species,synonym
3801793,,2928790,Cestrum pedunculare,Pav. ex Dunal,species,synonym
7299276,,2928790,Cestrum anagyris,Dunal,species,synonym
3797644,,2928790,Cestrum anagyridium,St.-Lag.,species,synonym
3801815,,2928790,Cestrum paucinervium,Francey,species,synonym
8420558,,2928790,Cestrum aurantiacum macrocalyx,Francey,variety,synonym
8220349,,2928790,Cestrum auriculatum,Ruiz & Pav.,species,proparte synonym
3800664,,2928790,Cestrum warscewiezii,Klotzsch,species,synonym
7915380,,2928790,Cestrum aurantiacum flavum,Francey,form,synonym
7899561,,2928790,Cestrum psychotriifolium,Schltdl.,species,synonym
3797632,,2928790,Cestrum anagyris tomentosum,Francey,variety,synonym
8479257,,2928790,Habrothamnus aureus,Warsz.,species,homotypic synonym
3797373,,2928790,Cestrum bourgeauianum,Fernald,species,synonym
3797155,,2928790,Cestrum chaculanum,Loes.,species,synonym
8688643,,2928790,Cestrum pedunculare,Pav.,species,homotypic synonym
8604798,,2928790,Lycium fuchsioides,Hort.Monsp.,species,homotypic synonym
3800657,,2928790,Cestrum warszewiczii,Klotzsch,species,synonym
7365678,,2928790,Lycium fuchsioides,Hort.Monsp. ex Dunal,species,heterotypic synonym
11293345,,2928790,Cestrum bourgeauanum,Fernald,species,synonym
3802119,,2928790,Cestrum oaxense,Zucc. ex Francey,species,synonym
3797535,,2928790,Cestrum aurantiacum macrocalyx,Francey ex Cufod.,variety,synonym
8468593,,2928790,Cestrum oaxense,Zucc.,species,homotypic synonym
3797543,,,Cestrum aurantiacum flavum,"Kuntze, 1891",form,accepted
3802540,,3797813,Cestrum lewisii,D' Arcy,species,synonym
3797527,,2928790,Cestrum aurantiacum regelii,(John Edwards) Voss,form,synonym
6038548,,2928790,Capsicum ligustrinum,(Dunal) Kuntze,species,synonym
7961725,,2928790,Brachistus ligustrina,(Dunal) Hemsl.,species,synonym
3797549,,2928790,Cestrum aurantiacum chaculanum,(Loes.) Francey,variety,synonym
3803228,,2928790,Habrothamnus aurantiacus,(Lindl.) Regel,species,synonym
3797513,,2928790,Cestrum aurantiacum warszewiczii,(Klotzsch) Voss,form,synonym
6402159,,2928790,Cestrum aurantiacum warszewiczii,(Klotzsch) Francey,variety,synonym
3801596,,7375394,Solanum epiphyticum,Merr.,species,synonym
3801888,,7375394,Solanum angatii,Elmer,species,synonym
7518605,,7375394,Lycianthes parasitica angatii,(Elmer) Bitter,variety,synonym
3798543,,7874632,Solanum parasiticum,Blume,species,synonym
12268398,,7874632,Lycianthes parasitica pluriflora,Bitter,variety,synonym
12359822,,7874632,Lycianthes parasitica praelongipedicellata,Bitter,variety,synonym
12303145,,7874632,Lycianthes parasitica campylorhachis,Bitter,variety,synonym
3800354,,3800827,Lycioplesium pubiflorum,Griseb.,species,synonym
3800822,,3800827,Latua venenosa,Phil.,species,synonym
3798564,,3800827,Lycioplesium puberulum,F.Phil.,species,synonym
3797285,,7300039,Lycium floribundum normale,A.Terracc.,variety,synonym
3797973,,10877817,Schizanthus tenuis,Phil.,species,synonym
3798118,,10877817,Schizanthus heterophyllus,Phil.,species,synonym
12388914,,10877817,Schizanthus floribundus,Phil.,species,proparte synonym
8996318,,8811666,Lycium venturii,C.H.Hitchc.,species,synonym
7300151,,3802401,Lycium ovalilobum,C.L.Hitchc.,species,synonym
3798407,,3802401,Lycium scoparium calycinum,Griseb.,variety,synonym
12310269,,3802401,Lycium scoparium calycinum,(Griseb.) A.Terracc.,subspecies,synonym
3803167,,3802398,Lycium ovalilobum sleumeri,F.A.Barkley,variety,synonym
3802279,,3802398,Lycium venturii,C.L.Hitchc.,species,synonym
3797197,,3802398,Lycium friesii,Dammer,species,synonym
8269272,,7299676,Brunfelsia tastevinii,Benoist,species,synonym
3800124,,7299676,Brunfelsia calycina grandiflora,(D.Don) Voss,form,synonym
3796874,,7299676,Franciscea grandiflora,(D.Don) Miers,species,synonym
5581273,,5581279,Physalis macrophysa,Rydb.,species,synonym
5581022,,5581279,Physalis subglabrata,Mack. & Bush,species,synonym
5581281,,5581279,Physalis longifolia macrophysa,(Rydb.) Steyerm.,form,synonym
5580893,,5581279,Physalis virginiana macrophysa,(Rydb.) Waterf.,form,synonym
7946621,,5581279,Physalis heterophylla subglabrata,(Mack. & Bush) Waterf.,variety,synonym
10927684,,5581279,Physalis heterophylla subglabrata,(Mack. & Bush) Waterf.,subspecies,synonym
5580979,,5581279,Physalis virginiana subglabrata,(Mack. & Bush) Waterf.,variety,synonym
5580998,,7515940,Physalis texana,Rydb.,species,synonym
5580978,,7515940,Physalis virginiana texana,(Rydb.) Waterf.,variety,synonym
3797073,,11128687,Solanum lambii,Fernald,species,synonym
3799483,,11128687,Lycianthes lenta flavicans,Bitter,variety,synonym
3799477,,11128687,Lycianthes lenta lambii,(Fernald) Bitter,subspecies,synonym
2928715,,2928714,Nothocestrum subcordatum,H.Mann,species,synonym
2928718,,2928719,Nothocestrum brevifolium,A.Gray,species,synonym
2928721,,2928719,Nothocestrum brevifolium rupilosum,B.C.Stone,variety,synonym
8233995,,2928719,Nothocestrum breviflorum longipes,Hillebr.,variety,synonym
9061163,,2928722,Nothocestrum longifolium rufopilosum,B.C.Stone,variety,synonym
2928724,,2928722,Nothocestrum longifolium rufipilosum,B.C.Stone,variety,synonym
7412110,,2928722,Nothocestrum longifolium brevifolium,Hillebr.,variety,synonym
2928717,,2928716,Nothocestrum inconcinnum,H.St.John,species,synonym
12380881,,7369563,Hyoscyamus senecionis multifidus,Aitch. & Hemsl.,variety,synonym
3802771,,7369563,Hyoscyamus bipinnatisectus,Boiss.,species,synonym
3802644,,7300138,Petunia violacea robusta,Chodat & Hassl.,form,synonym
3803277,,7300138,Petunia argentea,Voss,species,synonym
7911263,,7300138,Petunia phoenicea,H.Jacq.,species,synonym
3802806,,7300138,Petunia riograndensis,T.Ando & Hashim.,species,synonym
3802647,,7300138,Petunia violacea lanuginosa,Chodat & Hassl.,variety,synonym
3798401,,7300138,Nierembergia phoenicea,G.Don,species,synonym
6830345,,7300138,Petunia violacea gracilis,Chodat & Hassl.,form,synonym
6830344,,7300138,Petunia violacea hirta,Chodat & Hassl.,variety,synonym
9411771,,7300138,Petunia phoenicea,G.Don,species,synonym
8418108,,7300138,Petunia violacea,Lindl.,species,synonym
8307649,,7300138,Nierembergia phoenicea,D.Don,species,synonym
3798342,,7300138,Nierembergia punicea,Dunal,species,synonym
3801963,,7300138,Stimoryne purpurea,Raf.,species,synonym
12306452,,7300138,Petunia violacea vulgaris,Dunal,variety,synonym
6830341,,7300138,Petunia violacea intermedia,Chodat & Hassl.,form,synonym
8672046,,7300138,Nierembergia punicea,Hort.,species,synonym
12375123,,7300138,Petunia divaricata,F.Dietr.,species,synonym
3798848,,7300138,Salpiglossis integrifolia,(Hook.) Lodd.,species,synonym
7299978,,7300138,Stimoryne integrifolia,(Hook.) Wijsman,species,synonym
3799812,,7300138,Nicotiana integrifolia,(Hook.) Kuntze,species,synonym
3796974,,7300138,Fabiana violacea,(Lindl.) Anon.,species,synonym
3798822,,7300138,Nicotiana violacea,(Lindl.) E.H.L.Krause,species,synonym
12388990,,7300138,Stimoryne littoralis,(L.B.Sm. & Downs) Wijsman,species,proparte synonym
3802672,,3803077,Petunia violacea depauperata,R.E.Fr.,subspecies,synonym
3803195,,3803077,Petunia dichotoma,Sendtn.,species,synonym
3803006,,3803077,Petunia littoralis,L.B.Sm. & Downs,species,synonym
6403128,,3803077,Petunia integrifolia depauperata,(R.E.Fr.) L.B.Sm. & Downs,variety,synonym
3801968,,3803077,Stimoryne littoralis,(L.B.Sm. & Downs) Wijsman,species,proparte synonym
